entity	typeentity	diffentropy
http://data.semanticweb.org/person/jeff-z-pan	null	0.08957802666754391	
http://data.semanticweb.org/conference/iswc/2010/paper/401	null	0.7356219397587946	
http://data.semanticweb.org/conference/iswc/2010/paper/428	null	0.7356219397587946	
http://data.semanticweb.org/person/sergio-fernandez	null	1.0547209169068124	
http://data.semanticweb.org/person/rob-styles	null	0.6365141682948128	
http://data.semanticweb.org/person/ioan-toma	null	0.22371807606583377	
http://data.semanticweb.org/person/martin-junghans	null	0.6365141682948128	
http://data.semanticweb.org/conference/iswc/2010/paper/521	null	1.0397207708399179	
http://data.semanticweb.org/conference/eswc/2006/paper/lukasiewicz-schellhase	null	0.9556998911125343	
http://data.semanticweb.org/workshop/cold/2010/NikolovEtAlPaper	null	0.9502705392332347	
http://data.semanticweb.org/person/wei-hu	null	0.6286106626881202	
http://data.semanticweb.org/person/jeff-z-pan	null	0.7364735682620788	
http://data.semanticweb.org/person/jing-mei	null	0.5195798391305154	
http://data.semanticweb.org/person/andreas-filler	null	0.6365141682948128	
http://data.semanticweb.org/person/benjamin-grosof	null	0.24493002679463532	
http://data.semanticweb.org/person/stefano-soi	null	0.5623351446188083	
http://data.semanticweb.org/person/michael-erdmann	null	0.6615632381579821	
http://data.semanticweb.org/person/roberto-zanoli	null	0.5004024235381879	
http://data.semanticweb.org/person/stefan-gradmann	null	0.9743147528693494	
http://data.semanticweb.org/person/nicola-fanizzi	null	0.6702597024060524	
http://data.semanticweb.org/conference/iswc/2010/paper/401	null	0.7356219397587946	
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/papers/603	null	0.8463658296262874	
http://data.semanticweb.org/person/eiichi-sunagawa	null	0.6365141682948128	
http://data.semanticweb.org/person/amit-sheth	null	0.513869679342097	
http://data.semanticweb.org/person/raul-hudea	null	0.5623351446188083	
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/papers/603	null	0.8463658296262874	
http://data.semanticweb.org/conference/www/2008	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.32265968510520027	
http://data.semanticweb.org/person/zoi-kaoudi	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	1.1209503926735835	
http://data.semanticweb.org/conference/iswc/2010/paper/192	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.8675632284814612	
http://data.semanticweb.org/person/jianfeng-du	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5004024235381879	
http://data.semanticweb.org/conference/iswc/2010/paper/465	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.8675632284814612	
http://data.semanticweb.org/person/cassia-trojahn	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.34883209584303193	
http://data.semanticweb.org/organization/the-open-university	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5004024235381879	
http://data.semanticweb.org/person/kingsley-idehen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.37677016125643675	
http://data.semanticweb.org/organization/karlsruhe-institute-of-technology	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.3669249912727096	
http://data.semanticweb.org/person/zhenzhen-kou	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/person/stefan-tai	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/person/vinny-reynolds	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6615632381579821	
http://data.semanticweb.org/person/stuart-owen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5982695885852573	
http://data.semanticweb.org/conference/iswc/2010/paper/428	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.7356219397587946	
http://data.semanticweb.org/person/stefan-bischof	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5623351446188083	
http://data.semanticweb.org/person/paul-r-alexander	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5004024235381879	
http://data.semanticweb.org/person/pablo-cesare	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6931471805599453	
http://data.semanticweb.org/conference/iswc/2010/paper/387	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	1.0397207708399179	
http://data.semanticweb.org/person/joerg-unbehauen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.8239592165010823	
http://data.semanticweb.org/person/rolf-sint	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/workshop/semwiki/2010/paper/main/21	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.34883209584303193	
http://data.semanticweb.org/person/holger-lausen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.34883209584303193	
http://data.semanticweb.org/person/enrico-franconi	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.30463609734923813	
http://data.semanticweb.org/ns/swc/ontology#Place	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/person/aleksandar-giljanovic	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/person/justin-leavesley	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/conference/iswc/2010/paper/514	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.9502705392332347	
http://data.semanticweb.org/organization/universitaet-leipzig	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.2396927963329588	
http://data.semanticweb.org/person/philip-stutz	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5004024235381879	
http://data.semanticweb.org/person/lorand-dali	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6730116670092565	
http://data.semanticweb.org/person/anni-yasmin-turhan	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5004024235381879	
http://data.semanticweb.org/person/jing-he	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/conference/iswc/2010/paper/135	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.8675632284814612	
http://data.semanticweb.org/person/finn-bacall	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6730116670092565	
http://data.semanticweb.org/person/john-niekrasz	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/person/william-murdock	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6931471805599453	
http://data.semanticweb.org/person/murat-kantarcioglu	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.47413931305783735	
http://data.semanticweb.org/person/paul-dantzig	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
http://data.semanticweb.org/ns/swc/ontology#Place	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/person/kingsley-idehen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.5297061990576545	
http://data.semanticweb.org/person/ioan-toma	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.34883209584303193	
http://data.semanticweb.org/person/rob-styles	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6931471805599453	
http://data.semanticweb.org/ns/swc/ontology#Place	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/organization/sapienza-universita-di-roma	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.6365141682948128	
