entity	typeentity	diffentropy
http://data.semanticweb.org/conference/iswc/2010/paper/192	null	0.25131442828090655	
http://data.semanticweb.org/person/amit-sheth	null	0.01574835696813981	
http://data.semanticweb.org/person/vinny-reynolds	null	0.08701137698963057	
http://data.semanticweb.org/person/jeff-z-pan	null	0.012422519998560588	
http://data.semanticweb.org/conference/iswc/2010/paper/401	null	0.20067069546214933	
http://data.semanticweb.org/conference/iswc/2010/paper/428	null	0.20067069546214933	
http://data.semanticweb.org/person/sergio-fernandez	null	0.09888739581508643	
http://data.semanticweb.org/person/rob-styles	null	0.0	
http://data.semanticweb.org/person/ioan-toma	null	0.0	
http://data.semanticweb.org/person/martin-junghans	null	0.060416056884713853	
http://data.semanticweb.org/conference/iswc/2010/paper/521	null	0.36772478012531806	
http://data.semanticweb.org/conference/eswc/2006/paper/lukasiewicz-schellhase	null	0.2231435513142097	
http://data.semanticweb.org/workshop/cold/2010/NikolovEtAlPaper	null	0.18232155679395423	
http://data.semanticweb.org/person/wei-hu	null	0.05434604915452956	
http://data.semanticweb.org/person/jeff-z-pan	null	-0.1255874629624456	
http://data.semanticweb.org/person/jing-mei	null	0.13353139262452451	
http://data.semanticweb.org/person/andreas-filler	null	0.11778303565638382	
http://data.semanticweb.org/person/benjamin-grosof	null	0.04082199452025215	
http://data.semanticweb.org/person/stefano-soi	null	0.10536051565782589	
http://data.semanticweb.org/person/michael-erdmann	null	0.0034210935805867315	
http://data.semanticweb.org/person/roberto-zanoli	null	0.13353139262452274	
http://data.semanticweb.org/person/stefan-gradmann	null	0.08169226832650933	
http://data.semanticweb.org/person/nicola-fanizzi	null	-0.18102079075953936	
http://data.semanticweb.org/conference/iswc/2010/paper/401	null	0.20067069546214933	
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/papers/603	null	0.570544858467612	
http://data.semanticweb.org/person/eiichi-sunagawa	null	0.13353139262452274	
http://data.semanticweb.org/person/amit-sheth	null	-0.09751766756213254	
http://data.semanticweb.org/person/raul-hudea	null	0.11778303565638382	
http://data.semanticweb.org/conference/iswc-aswc/2007/tracks/research/papers/603	null	0.570544858467612	
http://data.semanticweb.org/conference/www/2008	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.06782259633875487	
http://data.semanticweb.org/person/zoi-kaoudi	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.08169226832650933	
http://data.semanticweb.org/conference/iswc/2010/paper/192	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.25131442828090655	
http://data.semanticweb.org/person/jianfeng-du	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.10536051565782589	
http://data.semanticweb.org/conference/iswc/2010/paper/465	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.25131442828090655	
http://data.semanticweb.org/person/cassia-trojahn	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.06062462181643502	
http://data.semanticweb.org/organization/the-open-university	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/person/kingsley-idehen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/organization/karlsruhe-institute-of-technology	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/person/zhenzhen-kou	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.18232155679395579	
http://data.semanticweb.org/person/stefan-tai	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.13353139262452274	
http://data.semanticweb.org/person/vinny-reynolds	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.005745137816578261	
http://data.semanticweb.org/person/stuart-owen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.055129654032979314	
http://data.semanticweb.org/conference/iswc/2010/paper/428	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.20067069546214933	
http://data.semanticweb.org/person/stefan-bischof	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.11778303565638382	
http://data.semanticweb.org/person/paul-r-alexander	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.09531017980432521	
http://data.semanticweb.org/person/pablo-cesare	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.18232155679395423	
http://data.semanticweb.org/conference/iswc/2010/paper/387	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.33647223662121295	
http://data.semanticweb.org/person/joerg-unbehauen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	-0.0035353126685073732	
http://data.semanticweb.org/person/rolf-sint	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.06679702670063126	
http://data.semanticweb.org/workshop/semwiki/2010/paper/main/21	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0540672212702753	
http://data.semanticweb.org/person/holger-lausen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
http://data.semanticweb.org/person/enrico-franconi	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.04652001563489261	
http://data.semanticweb.org/ns/swc/ontology#Place	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.287682072451781	
http://data.semanticweb.org/person/aleksandar-giljanovic	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.13353139262452274	
http://data.semanticweb.org/person/justin-leavesley	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.13353139262452274	
http://data.semanticweb.org/conference/iswc/2010/paper/514	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.25131442828090655	
http://data.semanticweb.org/organization/universitaet-leipzig	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0160003413464489	
http://data.semanticweb.org/person/philip-stutz	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.09531017980432521	
http://data.semanticweb.org/person/lorand-dali	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.06679702670063126	
http://data.semanticweb.org/person/anni-yasmin-turhan	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.03406944136079648	
http://data.semanticweb.org/person/jing-he	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.11778303565638382	
http://data.semanticweb.org/conference/iswc/2010/paper/135	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.25131442828090655	
http://data.semanticweb.org/person/finn-bacall	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.06679702670063126	
http://data.semanticweb.org/person/john-niekrasz	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.13353139262452274	
http://data.semanticweb.org/person/william-murdock	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.22314355131420993	
http://data.semanticweb.org/person/murat-kantarcioglu	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.10536051565782589	
http://data.semanticweb.org/person/paul-dantzig	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.13353139262452274	
http://data.semanticweb.org/ns/swc/ontology#Place	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.287682072451781	
http://data.semanticweb.org/person/kingsley-idehen	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.055129654032979314	
http://data.semanticweb.org/person/ioan-toma	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.025616805539097953	
http://data.semanticweb.org/person/rob-styles	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.287682072451781	
http://data.semanticweb.org/ns/swc/ontology#Place	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.287682072451781	
http://data.semanticweb.org/organization/sapienza-universita-di-roma	http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent	0.0	
